reviewerID,reviewText,overall,asin,helpful,reviewerName,unixReviewTime,summary,reviewTime
A1KCEFHPULW0OU,bought know regular bulb go look hid thought littl bit closer hid saw mani great review top line instal 2007 ford crown victoria patrol car saw differ bright color top appar shorter life span regular bulb fortun sale great price don feel bad wast money,1.0,B002UX1T78,"[0, 0]",Jason,1377648000,just like factory,"08 28, 2013"
A4WE0UGOCKDPX,bulb great didn over blue color mani high end bulb notic brighter bulb replac 1 bulb die less 3 month touch bulb dure instal end give effort still f overal,1.0,B002UX1T78,"[31, 37]","Paul Floch ""animal lover""",1330214400,Great but didnt last 3 months,"02 26, 2012"
A2UNWZVZWZCNJN,ok product didn fit grip guess made grip,2.0,B002VVIC06,"[0, 0]",Bruce,1404777600,"OK product, didn't fit my grips.. I ...","07 8, 2014"
A3UJUX6RZ9WVCB,spite low cost design unit circuitri fair robust better diy design find web ftdi usb serial interfac ic ft232bl lm393 dual voltag compar dual k line level convers ok main drawback suppli softwar useless ancient instruct useless non applic recent version window understood support initi instal usb driver ftdi web site seem work strong consid use latest driver window updat site work proper vcds lite cours sign work well window 7 base 64 bit version check connect use vcds lite option per instruct make sure physic connect car obd port serial port fals pass test vcds lite option pane two common setup instal problem encount support product softwar run take care follow direct precis good chanc work recent version window vcds lite free share ware vw audi obd sampl fell short proper function test multipl comput known compat car work obd ii reader establish connect car softwar use includ vcds freewar version well two open sourc tool check connect solder under microscop found obd connector j1962 connect car jack poor solder otherwis devic appear well put togeth amazon process refund proper boost review star given huge valu good fallback fail btw purchas similar better built cabl ecstun 3x total cost veri happi bit hardwar,2.0,B002WIN8VQ,"[0, 0]",bobatious,1334880000,Good design; defective sample; so-so connector assembly,"04 20, 2012"
AW8ESDU0C82O0,bought think work 1994 vw golf cd come useless outdat cabl serv intend purpos end,2.0,B002WIN8VQ,"[0, 1]",Cushman,1356048000,Well...,"12 21, 2012"
A2ZJ6IL2HTS9LO,need driver softwar help instal auto instal disc wont noth tell wont,1.0,B002WIN8VQ,"[0, 5]",Jeff J. Presta Sr.,1333238400,DONT WORK,"04 1, 2012"
A3AVWE26TRE35Y,less year bracket rust thing keep bike garag use onc again made china thing sold amazon,1.0,B002X1JWTY,"[0, 0]",Richard D. Will,1393459200,cheap coating,"02 27, 2014"
AVGU1C2MZQADS,nice piec equip rv water system found out veri quick switch compressor hose constant wasnt same size air tool yeah chang those nippl out honest use valv stem style blow out wont problem,1.0,B002XL2IEA,"[2, 3]",DD83,1370736000,buy the one that uses a tire valve stem,"06 9, 2013"
A1P3RTQKM8BRBL,though great idea blow air line clear wont freez right well wonder low line dip throughout coach pex hidden area water didn total blow out accumul area well past fall blew line good air good air compressor right pressur over line hold long few time well super cold winter nervous few super cold day dec figur pump rv antifreez through line alway done case fear right well pump through water line accumul water left pex line frozen area warm up coach few hour use few space heater till line becam unfrozen water pump final drew antifreez leak felt good rest winter know line protect thought went through mind push compress air compressor water line think clean air blow through air line compressor fresh water drink line product design convert air screw part water inlet sure get water out plus know rv antifreez line safe thing know realli cover good flush spring surpris leak anywher crack pex line connector somewher,2.0,B002XL2IEA,"[0, 0]",Ed D,1396310400,Works to hookup to water inlet but after using it to blow lines ya really never know if it gets it all the water out!,"04 1, 2014"
A2YEIXQW6VNJG7,return due work trailer side skirt imposs use even turn upsid down send back order standard wheel chock,2.0,B002XLHUQG,"[0, 2]",christopher,1364688000,chocks,"03 31, 2013"
AIZI6Q5ENAM6W,look good paper effect movement 33 travel trailer put down land gear normal movement someon get up move around pr hope d allevi movement chang keep roll away park steep hill good set wheel chock know d cost lot less don wast money buy wheel chock,1.0,B002XLHUQG,"[0, 3]",Mike,1367798400,Nice idea if they only worked,"05 6, 2013"
A17CXXQUDPQASN,okay appear smooth run machin smooth good pad don stay over 3 set restor finish white 2005 ford crown victoria polic interceptor bought local auction actual wrote ask meguiar use 105 compound yes order machin unfortun pad stay higher speed order cut through scratch way cut 1 200 1 500 sand line advertis do mani video learn issu trunk rest car 3 000 sever applic 105 slower speed car shine readi 205 polish write meguiar regard pad issu send pad new back plate unfortun sent 5 6 back plate 7 plate machin point local 8 pad avail part store anoth issu pad order thought homework befor order product look video review over place guess didn pay enough attent receiv machin review specif video product use notic mani meguiar train video show maguir folk use makita rotari tool wool pad high speed think clue anyway next life go go down local auto paint suppli store see offer befor buy onlin 3m stuff preval auto suppli store around here haven seen good da pressur respons motor speed rang onlin stuff m sure complet set product local profession use same price less aggrav ve use meguiar product blue coral era 70 between da thing multipl problem fail spray bottl move vendor,1.0,B002XOXSI2,"[13, 16]",Computerboy,1338336000,Buyer beware!,"05 30, 2012"
AYVW3O6W8S5S4,littl unit workhors basic dual action grinder motor adapt use buffer problem thus way pad attach buffer cheap velcro system pad stay put stop frequent re center annoy get wors hour use unit start hot conduct heat down buf pad velcro pad held place glue pad get hot glue let go pad disintegr re work plain poor design especi 150 buffer overcom great unit otherwis wast money anyon do serious detail work,2.0,B002XOXSI2,"[0, 1]",Johnny in Texas,1359763200,good buffer with a poor attachment system,"02 2, 2013"
A2U0LY01LK9C3E,pay e hand tool 4450a e z grip spark plug gap gaug expect see red gaug instead orang cheaper grade lang gaug pocket clip have pleasur own real e hand tool 4450a e z grip spark plug gap gaug nowher same item list substitut even email noth say substitut mean want cheap lang stop sear five buck,1.0,B002YKMCDW,"[1, 2]",EddieE,1363737600,"Bait and switch, offer A & E, send cheap LANG.","03 20, 2013"
A1YP96MT6W9FTB,obtain lexol premium tire shine spray through amazon vine program great disappoint paid go price main issu stoner meguiar mother make superior product readili avail auto suppli store spray nozzl lexol product produc aw wide spray tend lead wast have clean overspray wheel use wide set narrow set still fair amount run wast biggest problem product near shini competitor seem last appreci longer re pinch lexol premium tire shine spray ok find one three competitor list abov compar price think twice product,2.0,B002ZBRYEW,"[1, 1]",JPfromOH,1317081600,Not Among the Best,"09 27, 2011"
A1F9Z42CFF9IAY,product silicon proven degrad tire dri out product make tire look shini tire last long use manufactur claim product protect tire complet fals,1.0,B002ZBRYEW,"[1, 1]",T. Tom,1317427200,Has silicone which degrades tires,"10 1, 2011"
A1SZHC6JSY24S9,okay didn expect lot expect inflat automobil tire compressor come tire total deflat run same thing tri inflat bicycl tire learn final lesson slime first faulti product manufactur,1.0,B002ZBWKAU,"[1, 3]","ChihuahuaMan ""ChihuahuaMan""",1385683200,Slime is an appropriate name for this piece of trash,"11 29, 2013"
A3PUAZ6L97FT78,piec junk took forev inflat normal car tire broke 2 month total wast money,1.0,B002ZBWKAU,"[0, 0]",rtm,1384214400,Total piece of junk,"11 12, 2013"
A198CCH4NNLI2E,small construct stapl stuck tire right tread few veri small hole exact product design follow direct slime 34 clot 34 hole stop leak drove few mile slowli stuff well distribut tire measur pressur over few hour held next day drove work came back car even tire flat lost pressur faster stapl extrem cold here boston februari ve lot snow guess stuff doesn work well those condit know lot peopl seem good luck figur use temper thing bit perspect somebodi product didn work import watch out use veri cold weather one more thing look review ll see pretti much 5 star work peopl 1 star didn much between appear work 3 out 4 peopl result pretti high averag review henc four star overal rate assum slime peopl uncommon honest don post fals posit review put anoth way 25 chanc product disast 25 chanc caus far more troubl d tire patch use more convent tire sealnt make deepli regret buy d actual product 25 chanc failur way high consid 4 5 star review context 4 5 good rate tv product fix someth import safeti car tire have 3 1 ratio five one star review actual isn great,1.0,B002ZBWKDC,"[0, 0]",Jonathan Birge,1392940800,Works great... Until it completely stops working at all!,"02 21, 2014"
A3SSSVZHCZDCVG,jump starter air compressor invert excel qualiti use mention review nice includ ac power cord possibl dc power charg cord price fair larg unit take up larg amount room trunk back station wagon hatchback charg fast plenti reserv power start motor home inflat larg tire great carri handl updat 19 2011 user manual miss now need check someth item itself pretti user friend tri download manual websit manufactur upgi com manual document avail support none avail energ tri googl one upload manual final found support 800 number upg inc wholesal retail sale number nice ladi answer took name email telephon address etc look around one send somehow find one appar market arrang buy use energ name import distribut design pretti good sale market good support good technic support essenti non exist downgrad two star post anoth updat manual,2.0,B0030B2N10,"[110, 130]","capndino ""Dinoz""",1292371200,Very handy product - but not much real customer support.,"12 15, 2010"
AW8ESDU0C82O0,handi product one fact still remain power invert last one satisfact infact power invert fill air new tyre disadvantag power invert last,2.0,B0030B2N10,"[1, 10]",Cushman,1349740800,Inverter doesn't last,"10 9, 2012"
A30UIX94KZY50P,through use applic pad absorb past wax such go veri far without have dip back again more wax veri wast time wax hand cramp use now realiz prefer thinner pad see noth premium use lot applic over year includ foam microfib even littl pad p21s concour wax better imo one smart wax product applic dud cours experi along wax differ,2.0,B0030GJ2SW,"[0, 0]","Blair ""blair52""",1320796800,Poor Applicator for Paste Wax -- There are Better Ones Available,"11 9, 2011"
A3OIE7IE9LTPJG,stuff dri way fast stay away unless buffer machin unimpress mcguiar soo much better,1.0,B0030PWDQG,"[4, 7]",GatorMan,1272240000,Horrible Wax - Stay Away unless you have a Buffer,"04 26, 2010"
A8CKH8XB33XGN,lock gas cap go pain use thing cap make bit more pain month ago unlock thing put gas need key even put thing back car poke key back hole turn began put usual kept lock caus spin freeli even though key turn unlock stay way use week until anoth gas cap afraid go lock d pri stupid thing noth work again meh ll find way make door lockabl,2.0,B0031GTXQW,"[0, 0]",Dave the Pear,1330041600,ugh,"02 24, 2012"
A3BYQVLXL4I2FV,list water resist water resist rain right now see motorcycl cover water protect nada great fit great look cover mayb dust wind rain plan return someth real water resist cover,2.0,B0031I20EC,"[5, 6]",Joon,1332115200,Good cover for price BUT NOT WATER PROOF,"03 19, 2012"
